,Date,Close
287,2007-03-29,737.4970705032349
288,2007-03-30,736.639146232605
289,2007-04-02,738.4968181610107
290,2007-04-03,745.0788686752319
291,2007-04-04,746.019645690918
292,2007-04-05,748.2080787658692
293,2007-04-09,748.5116327285766
294,2007-04-10,750.5203176498413
295,2007-04-11,745.7384435653687
296,2007-04-12,750.2280914306641
297,2007-04-13,752.8217609405518
298,2007-04-16,760.6360042572022
299,2007-04-17,762.2000255584717
300,2007-04-18,762.7751661300658
301,2007-04-19,761.7922760009766
302,2007-04-20,768.7398893356324
303,2007-04-23,767.017741394043
304,2007-04-24,766.6840997695923
305,2007-04-25,774.2540887832641
306,2007-04-26,773.5186553955078
307,2007-04-27,773.505036354065
308,2007-04-30,767.6483367919922
309,2007-05-01,769.5673572540284
310,2007-05-02,774.3628593444823
311,2007-05-03,777.6715471267701
312,2007-05-04,779.375221824646
313,2007-05-07,781.3187351226808
314,2007-05-08,780.3689407348633
315,2007-05-09,782.7238996505737
316,2007-05-10,772.0454374313355
317,2007-05-11,779.2763090133667
318,2007-05-14,777.905294418335
319,2007-05-15,776.9652044296264
320,2007-05-16,783.3287727355956
321,2007-05-17,782.5674987792969
322,2007-05-18,787.559098815918
323,2007-05-21,788.8052665710449
324,2007-05-22,788.2020221710205
325,2007-05-23,787.3120456695558
326,2007-05-24,779.8433094024659
327,2007-05-25,783.9895483016968
328,2007-05-29,785.1279212951661
329,2007-05-30,791.1941944122314
330,2007-05-31,791.4517988204956
331,2007-06-01,794.3997097015382
332,2007-06-04,795.870271873474
333,2007-06-05,791.6803478240968
334,2007-06-06,784.9056022644044
335,2007-06-07,771.3513368606568
336,2007-06-08,779.6625474929809
337,2007-06-11,780.4890279769897
338,2007-06-12,772.260661315918
339,2007-06-13,783.6928966522216
340,2007-06-14,787.4044296264649
341,2007-06-15,792.4747388839722
342,2007-06-18,791.5671228408813
343,2007-06-19,792.9780206680298
344,2007-06-20,782.4205312728882
345,2007-06-21,787.0492399215698
346,2007-06-22,777.2919006347657
347,2007-06-25,774.854376411438
348,2007-06-26,772.3020072937012
349,2007-06-27,779.0621786117555
350,2007-06-28,778.7871023178101
351,2007-06-29,777.6400047302246
352,2007-07-02,785.8147834777832
353,2007-07-03,788.4897560119629
354,2007-07-05,788.6701484680175
355,2007-07-06,791.2324178695679
356,2007-07-09,792.0045560836792
357,2007-07-10,781.2530652999878
358,2007-07-11,785.5220684051513
359,2007-07-12,800.0381689071655
360,2007-07-13,802.4638502120972
361,2007-07-16,800.9488918304444
362,2007-07-17,800.8215055465698
363,2007-07-18,799.3780834197999
364,2007-07-19,802.8795953750611
365,2007-07-20,793.4865806579589
366,2007-07-23,797.1898464202881
367,2007-07-24,781.9435985565185
368,2007-07-25,785.4202211380004
369,2007-07-26,767.6188571929932
370,2007-07-27,755.7430595397949
371,2007-07-30,763.2250482559205
372,2007-07-31,753.9796815872193
373,2007-08-01,759.2195058822632
374,2007-08-02,762.4049100875856
375,2007-08-03,742.9672636032104
376,2007-08-06,760.1965028762818
377,2007-08-07,764.711754989624
378,2007-08-08,775.1060037612915
379,2007-08-09,752.7796087265014
380,2007-08-10,753.1143556594849
381,2007-08-13,752.7403371810913
382,2007-08-14,739.60817527771
383,2007-08-15,729.7112678527832
384,2007-08-16,731.8036651611328
385,2007-08-17,749.2091537475586
386,2007-08-20,749.0150568008423
387,2007-08-21,749.8736499786377
388,2007-08-22,758.372409248352
389,2007-08-23,757.6065465927124
390,2007-08-24,766.1021585464478
391,2007-08-27,759.8551641464234
392,2007-08-28,742.6497777938844
393,2007-08-29,758.3822946548462
394,2007-08-30,755.3369312286376
395,2007-08-31,763.5954454421998
396,2007-09-04,771.4069456100464
397,2007-09-05,762.915414428711
398,2007-09-06,766.1634641647339
399,2007-09-07,753.8417127609252
400,2007-09-10,752.9977432250976
401,2007-09-11,762.9555612564087
402,2007-09-12,762.9830478668213
403,2007-09-13,769.0712911605834
404,2007-09-14,769.2265176773071
405,2007-09-17,765.5577238082885
406,2007-09-18,787.241710472107
407,2007-09-19,791.8554437637329
408,2007-09-20,786.752596282959
409,2007-09-21,790.2824562072753
410,2007-09-24,786.2640226364135
411,2007-09-25,786.0065519332885
412,2007-09-26,790.0640481948853
413,2007-09-27,793.2049156188966
414,2007-09-28,790.9901918411255
415,2007-10-01,801.0894929885864
416,2007-10-02,800.7507768630982
417,2007-10-03,797.1972370147705
418,2007-10-04,798.9439487457277
419,2007-10-05,806.2366708755493
420,2007-10-08,803.7361965179443
421,2007-10-09,810.0554296493531
422,2007-10-10,808.7926151275635
423,2007-10-11,804.8562631607056
424,2007-10-12,808.5960229873657
425,2007-10-15,802.1516696929931
426,2007-10-16,797.0909898757934
427,2007-10-17,798.4324728012085
428,2007-10-18,798.0974172592164
429,2007-10-19,778.418411064148
430,2007-10-22,781.1462726593018
431,2007-10-23,787.8171110153198
432,2007-10-24,786.0786050796509
433,2007-10-25,785.3991159439088
434,2007-10-26,796.0267486572266
435,2007-10-29,798.960860824585
436,2007-10-30,793.8701335906983
437,2007-10-31,803.1973373413085
438,2007-11-01,782.6701549530028
439,2007-11-02,783.5396162033081
440,2007-11-05,779.7585685729981
441,2007-11-06,789.0202600479126
442,2007-11-07,766.7664251327514
443,2007-11-08,766.3517677307129
444,2007-11-09,755.8740707397461
445,2007-11-12,748.1437705993652
446,2007-11-13,769.1138912200928
447,2007-11-14,764.0438529968262
448,2007-11-15,754.1483173370361
449,2007-11-16,757.9190658569336
450,2007-11-19,745.1920909881592
451,2007-11-20,748.6559673309326
452,2007-11-21,737.3223388671876
453,2007-11-23,749.4067884445191
454,2007-11-26,732.8051099777222
455,2007-11-27,743.0933391571045
456,2007-11-28,763.358320236206
457,2007-11-29,763.6375072479248
458,2007-11-30,769.2575393676758
459,2007-12-03,765.1093496322632
460,2007-12-04,760.347417640686
461,2007-12-05,771.326657295227
462,2007-12-06,782.5918807983398
463,2007-12-07,781.0614166259766
464,2007-12-10,786.81344871521
465,2007-12-11,767.6539505004882
466,2007-12-12,772.3421430587769
467,2007-12-13,772.953967666626
468,2007-12-14,762.6567123413085
469,2007-12-17,751.6070320129394
470,2007-12-18,756.3438650131225
471,2007-12-19,755.4158864974976
472,2007-12-20,758.891397857666
473,2007-12-21,771.1556077957154
474,2007-12-24,777.1798330307007
475,2007-12-26,777.8985136032104
476,2007-12-27,767.3168794631958
477,2007-12-28,768.6605150222779
478,2007-12-31,763.5504146575928
479,2008-01-02,753.3526252746582
480,2008-01-03,753.4942907333373
481,2008-01-04,735.7071163177491
482,2008-01-07,737.9190509796142
483,2008-01-08,725.1972578048706
484,2008-01-09,734.5730649948121
485,2008-01-10,740.2919372558594
486,2008-01-11,730.7749710083008
487,2008-01-14,738.5349359512329
488,2008-01-15,720.7628246307373
489,2008-01-16,716.6765954971314
490,2008-01-17,696.7591672897338
491,2008-01-18,692.8278408050537
492,2008-01-22,685.5775020599365
493,2008-01-23,699.4923311233521
494,2008-01-24,706.4643947601318
495,2008-01-25,695.8493913650512
496,2008-01-28,707.7186784744262
497,2008-01-29,711.7937255859374
498,2008-01-30,708.6447423934936
499,2008-01-31,720.0443901062011
500,2008-02-01,728.2061584472656
501,2008-02-04,720.9183368682861
502,2008-02-05,698.7216033935547
503,2008-02-06,693.7260486602784
504,2008-02-07,698.9133937835693
505,2008-02-08,696.3913669586182
506,2008-02-11,700.4034839630126
507,2008-02-12,705.0026525497436
508,2008-02-13,714.100431060791
509,2008-02-14,704.9516199111939
510,2008-02-15,705.4377180099488
511,2008-02-19,705.0808465957642
512,2008-02-20,710.8580944061279
513,2008-02-21,702.2443885803223
514,2008-02-22,707.4910060882569
515,2008-02-25,716.7345363616944
516,2008-02-26,721.7314291000366
517,2008-02-27,721.2374864578247
518,2008-02-28,715.3300535202027
519,2008-02-29,696.8436639785766
520,2008-03-03,697.3471288681029
521,2008-03-04,694.7542680740356
522,2008-03-05,698.4328773498535
523,2008-03-06,683.6274780273437
524,2008-03-07,678.125634765625
525,2008-03-10,668.2628791809082
526,2008-03-11,691.8519687652588
527,2008-03-12,686.2408031463623
528,2008-03-13,689.6515342712403
529,2008-03-14,676.0931106567383
530,2008-03-17,670.3155582427979
531,2008-03-18,697.1459629058837
532,2008-03-19,680.5548908233643
533,2008-03-20,695.7264240264892
534,2008-03-24,705.846118927002
535,2008-03-25,707.7299165725708
536,2008-03-26,701.9448295593263
537,2008-03-27,694.2684276580811
538,2008-03-28,688.8096864700317
539,2008-03-31,692.2976331710815
540,2008-04-01,715.5375097274781
541,2008-04-02,714.553900718689
542,2008-04-03,715.5350280761719
543,2008-04-04,716.2811376571656
544,2008-04-07,717.4757133483888
545,2008-04-08,713.9047748565674
546,2008-04-09,708.7108039855957
547,2008-04-10,711.6152965545655
548,2008-04-11,697.7358505249024
549,2008-04-14,695.4621223449708
550,2008-04-15,698.5104782104492
551,2008-04-16,713.7751468658448
552,2008-04-17,714.1100170135499
553,2008-04-18,726.3524196624757
554,2008-04-21,725.2416004180908
555,2008-04-22,719.1768028259278
556,2008-04-23,721.0166172027589
557,2008-04-24,725.1356655120849
558,2008-04-25,729.6924942016601
559,2008-04-28,729.0532829284668
560,2008-04-29,726.0970119476318
561,2008-04-30,723.6141536712647
562,2008-05-01,735.1153186798097
563,2008-05-02,737.5037986755372
564,2008-05-05,734.5431369781494
565,2008-05-06,739.9470832824708
566,2008-05-07,727.080623626709
567,2008-05-08,729.8807758331299
568,2008-05-09,725.259487915039
569,2008-05-12,732.7738384246826
570,2008-05-13,732.2556873321533
571,2008-05-14,735.01845703125
572,2008-05-15,742.79186668396
573,2008-05-16,743.89560546875
574,2008-05-19,744.6011718749999
575,2008-05-20,738.2259983062744
576,2008-05-21,727.0643512725829
577,2008-05-22,728.6212253570556
578,2008-05-23,719.515156173706
579,2008-05-27,723.8751865386963
580,2008-05-28,726.5337451934814
581,2008-05-29,729.8318450927735
582,2008-05-30,731.075560760498
583,2008-06-02,723.887393951416
584,2008-06-03,719.7211700439453
585,2008-06-04,719.3547431945801
586,2008-06-05,732.8202281951905
587,2008-06-06,711.590425491333
588,2008-06-09,711.9658157348633
589,2008-06-10,709.9488849639893
590,2008-06-11,698.7792320251465
591,2008-06-12,700.711393737793
592,2008-06-13,710.7439540863038
593,2008-06-16,710.93391456604
594,2008-06-17,706.4538375854493
595,2008-06-18,700.126348876953
596,2008-06-19,702.4662403106689
597,2008-06-20,690.1507350921631
598,2008-06-23,690.002267074585
599,2008-06-24,688.2232509613036
600,2008-06-25,692.0528434753418
601,2008-06-26,673.1115802764893
602,2008-06-27,670.8673885345459
603,2008-06-30,671.6099884033204
604,2008-07-01,674.1945598602294
605,2008-07-02,662.6030712127686
606,2008-07-03,663.1859516143799
607,2008-07-07,657.818906402588
608,2008-07-08,668.406623840332
609,2008-07-09,654.0356388092041
610,2008-07-10,658.7086662292481
611,2008-07-11,651.8697586059571
612,2008-07-14,646.3794269561766
613,2008-07-15,639.6574100494385
614,2008-07-16,654.5075561523437
615,2008-07-17,661.7950096130372
616,2008-07-18,661.7992965698243
617,2008-07-21,661.6949581146241
618,2008-07-22,669.8456470489502
619,2008-07-23,672.1330768585204
620,2008-07-24,657.5151699066162
621,2008-07-25,660.0223251342774
622,2008-07-28,648.4322986602783
623,2008-07-29,662.6713653564453
624,2008-07-30,673.1828262329102
625,2008-07-31,664.864504623413
626,2008-08-01,661.2177631378174
627,2008-08-04,655.2569824218749
628,2008-08-05,672.9309677124023
629,2008-08-06,675.0861095428467
630,2008-08-07,663.5863666534423
631,2008-08-08,678.4252740859986
632,2008-08-11,682.5451072692871
633,2008-08-12,674.6700912475586
634,2008-08-13,672.9681270599365
635,2008-08-14,676.313650894165
636,2008-08-15,678.7869178771973
637,2008-08-18,669.1537590026857
638,2008-08-19,663.3966999053955
639,2008-08-20,667.340447998047
640,2008-08-21,669.2992614746094
641,2008-08-22,676.2805515289306
642,2008-08-25,663.6245586395264
643,2008-08-26,665.9688789367676
644,2008-08-27,671.1102848052979
645,2008-08-28,680.653736114502
646,2008-08-29,671.6640327453613
647,2008-09-02,668.7663942337036
648,2008-09-03,667.4135738372803
649,2008-09-04,648.3132425308228
650,2008-09-05,651.0250469207764
651,2008-09-08,663.8643636703491
652,2008-09-09,641.9599439620972
653,2008-09-10,645.4891109466553
654,2008-09-11,653.8307790756226
655,2008-09-12,655.3455837249755
656,2008-09-15,626.0054868698121
657,2008-09-16,636.1276100158691
658,2008-09-17,608.5199878692626
659,2008-09-18,633.2666221618653
660,2008-09-19,658.0486585617065
661,2008-09-22,634.179585647583
662,2008-09-23,624.6003334045411
663,2008-09-24,623.2619258880616
664,2008-09-25,634.9096464157105
665,2008-09-26,636.843677520752
666,2008-09-29,583.4397144317627
667,2008-09-30,613.100758934021
668,2008-10-01,610.3409677505493
669,2008-10-02,586.5010932922363
670,2008-10-03,579.0786722183227
671,2008-10-06,557.9714811325073
672,2008-10-07,527.5871578216553
673,2008-10-08,521.8287221908569
674,2008-10-09,484.28771781921387
675,2008-10-10,476.9379089355469
676,2008-10-13,529.6549049377442
677,2008-10-14,527.3238967895508
678,2008-10-15,482.5214849472046
679,2008-10-16,501.08803005218505
680,2008-10-17,498.0298784255981
681,2008-10-20,520.9468269348145
682,2008-10-21,505.59871807098386
683,2008-10-22,476.1351713180542
684,2008-10-23,481.37876949310305
685,2008-10-24,465.62529926300044
686,2008-10-27,451.50284938812257
687,2008-10-28,497.5777982711792
688,2008-10-29,492.85347537994386
689,2008-10-30,504.6089584350586
690,2008-10-31,511.76952610015866
691,2008-11-03,510.20891571044916
692,2008-11-04,530.7556299209594
693,2008-11-05,504.2134225845337
694,2008-11-06,480.0383995056152
695,2008-11-07,493.216646194458
696,2008-11-10,487.331156539917
697,2008-11-11,477.14580097198484
698,2008-11-12,453.39581298828125
699,2008-11-13,483.2060857772827
700,2008-11-14,464.3630348205566
701,2008-11-17,453.03077030181885
702,2008-11-18,457.1451782226563
703,2008-11-19,430.88077850341796
704,2008-11-20,403.83462352752684
705,2008-11-21,428.0539215087891
706,2008-11-24,454.2770652770996
707,2008-11-25,457.4518234252929
708,2008-11-26,472.53790340423586
709,2008-11-28,476.68807029724127
710,2008-12-01,436.4103925704956
711,2008-12-02,452.8602373123169
712,2008-12-03,463.7286293029785
713,2008-12-04,450.8669273376465
714,2008-12-05,466.04648132324223
715,2008-12-08,483.0830642700195
716,2008-12-09,472.7189889907837
717,2008-12-10,478.3642728805542
718,2008-12-11,465.78484764099125
719,2008-12-12,468.91695728302
720,2008-12-15,463.50825080871584
721,2008-12-16,486.10144805908203
722,2008-12-17,481.89565792083744
723,2008-12-18,472.263282585144
724,2008-12-19,473.3643516540527
725,2008-12-22,465.37612781524655
726,2008-12-23,461.2550380706787
727,2008-12-24,463.89902763366695
728,2008-12-26,466.39864387512205
729,2008-12-29,464.9546043395996
730,2008-12-30,475.5377311706543
731,2008-12-31,481.9923526763916
732,2009-01-02,496.1791053771973
733,2009-01-05,494.1637672424316
734,2009-01-06,497.79196586608884
735,2009-01-07,483.24460086822506
736,2009-01-08,484.8119632720947
737,2009-01-09,474.9794124603272
738,2009-01-12,464.63658409118653
739,2009-01-13,465.4756942749023
740,2009-01-14,450.7296680450439
741,2009-01-15,451.3460041046143
742,2009-01-16,454.8769138336182
743,2009-01-20,432.4490213394165
744,2009-01-21,449.82608757019045
745,2009-01-22,443.3925067901611
746,2009-01-23,446.0624074935913
747,2009-01-26,448.3988346099854
748,2009-01-27,452.9620166778564
749,2009-01-28,467.1094194412231
750,2009-01-29,452.6470920562744
751,2009-01-30,443.3096216201782
752,2009-02-02,442.77523612976074
753,2009-02-03,449.16705589294435
754,2009-02-04,446.08086814880375
755,2009-02-05,452.9620798110962
756,2009-02-06,464.3488531112671
757,2009-02-09,464.8591598510742
758,2009-02-10,443.7790288925171
759,2009-02-11,447.26274700164794
760,2009-02-12,448.18167819976804
761,2009-02-13,443.85393886566163
762,2009-02-17,425.2289512634278
763,2009-02-18,424.95015659332273
764,2009-02-19,420.1048915863037
765,2009-02-20,415.7450336456299
766,2009-02-23,402.46181793212895
767,2009-02-24,417.0591361999512
768,2009-02-25,412.78314514160155
769,2009-02-26,406.6726930618286
770,2009-02-27,397.7415210723877
771,2009-03-02,380.4172974586487
772,2009-03-03,378.0688367843628
773,2009-03-04,386.1995431900025
774,2009-03-05,371.3889001846313
775,2009-03-06,371.9250553131103
776,2009-03-09,368.18602085113525
777,2009-03-10,389.5177761077881
778,2009-03-11,390.4994169235229
779,2009-03-12,405.4698337554932
780,2009-03-13,408.3991708755493
781,2009-03-16,406.99637374877926
782,2009-03-17,419.01449699401854
783,2009-03-18,427.76152954101565
784,2009-03-19,422.8172101974487
785,2009-03-20,414.906259727478
786,2009-03-23,441.98371410369873
787,2009-03-24,433.3077117919921
788,2009-03-25,437.1782768249511
789,2009-03-26,446.7331354141235
790,2009-03-27,438.130429649353
791,2009-03-30,423.87909908294677
792,2009-03-31,429.18675498962403
793,2009-04-01,435.85296669006345
794,2009-04-02,447.2856035232544
795,2009-04-03,451.1890159606934
796,2009-04-06,447.42043304443354
797,2009-04-07,437.5392951965332
798,2009-04-08,442.40794563293457
799,2009-04-09,458.07528495788574
800,2009-04-13,459.46573638916016
801,2009-04-14,450.7626958847046
802,2009-04-15,456.09825630187987
803,2009-04-16,462.5067153930664
804,2009-04-17,464.4767475128174
805,2009-04-20,446.09005203247074
806,2009-04-21,454.8735326766968
807,2009-04-22,451.7121530532837
808,2009-04-23,456.08690242767335
809,2009-04-24,463.3813331604004
810,2009-04-27,458.9374536514282
811,2009-04-28,457.6184236526489
812,2009-04-29,466.87486934661865
813,2009-04-30,466.4543659210205
814,2009-05-01,468.75424327850345
815,2009-05-04,483.8336612701416
816,2009-05-05,482.0890058517456
817,2009-05-06,490.1755487442017
818,2009-05-07,484.0120574951172
819,2009-05-08,495.06908054351806
820,2009-05-11,485.0428730010986
821,2009-05-12,484.8263040542603
822,2009-05-13,472.6458576202392
823,2009-05-14,477.23869743347166
824,2009-05-15,472.1920766830445
825,2009-05-18,485.47904739379885
826,2009-05-19,484.7664291381836
