Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-07-12 00:00:00+02:00,237.41000366210938,238.02999877929688,236.11000061035156,236.3300018310547,0,0.0,0.0
2004-07-13 00:00:00+02:00,236.5800018310547,237.3300018310547,236.0500030517578,236.6999969482422,0,0.0,0.0
2004-07-14 00:00:00+02:00,236.3699951171875,236.3699951171875,234.13999938964844,236.22999572753906,0,0.0,0.0
2004-07-15 00:00:00+02:00,236.1999969482422,236.1999969482422,233.8000030517578,233.8000030517578,0,0.0,0.0
2004-07-16 00:00:00+02:00,233.91000366210938,235.42999267578125,233.66000366210938,234.32000732421875,0,0.0,0.0
2004-07-19 00:00:00+02:00,234.33999633789062,234.3800048828125,233.13999938964844,233.13999938964844,0,0.0,0.0
2004-07-20 00:00:00+02:00,232.5500030517578,233.74000549316406,231.3000030517578,233.52999877929688,0,0.0,0.0
2004-07-21 00:00:00+02:00,234.1300048828125,236.4600067138672,234.1300048828125,235.80999755859375,0,0.0,0.0
2004-07-22 00:00:00+02:00,235.4199981689453,235.4199981689453,232.1999969482422,232.1999969482422,0,0.0,0.0
2004-07-23 00:00:00+02:00,232.5800018310547,233.3000030517578,232.1999969482422,232.8000030517578,0,0.0,0.0
2004-07-26 00:00:00+02:00,232.77999877929688,233.25999450683594,230.5500030517578,230.7100067138672,0,0.0,0.0
2004-07-27 00:00:00+02:00,230.8300018310547,232.74000549316406,230.8300018310547,232.6699981689453,0,0.0,0.0
2004-07-28 00:00:00+02:00,233.02000427246094,234.47999572753906,232.85000610351562,233.4499969482422,0,0.0,0.0
2004-07-29 00:00:00+02:00,233.58999633789062,236.22000122070312,233.58999633789062,236.08999633789062,0,0.0,0.0
2004-07-30 00:00:00+02:00,236.1300048828125,237.05999755859375,234.94000244140625,236.39999389648438,0,0.0,0.0
2004-08-02 00:00:00+02:00,236.44000244140625,236.44000244140625,235.1699981689453,236.13999938964844,0,0.0,0.0
2004-08-03 00:00:00+02:00,236.3000030517578,236.92999267578125,235.9199981689453,236.80999755859375,0,0.0,0.0
2004-08-04 00:00:00+02:00,236.69000244140625,236.69000244140625,233.94000244140625,234.89999389648438,0,0.0,0.0
2004-08-05 00:00:00+02:00,235.16000366210938,236.39999389648438,235.16000366210938,235.2899932861328,0,0.0,0.0
2004-08-06 00:00:00+02:00,234.8800048828125,234.8800048828125,229.97000122070312,229.97000122070312,0,0.0,0.0
2004-08-09 00:00:00+02:00,229.8699951171875,230.19000244140625,227.1199951171875,228.00999450683594,0,0.0,0.0
2004-08-10 00:00:00+02:00,227.88999938964844,229.39999389648438,227.77999877929688,229.39999389648438,0,0.0,0.0
2004-08-11 00:00:00+02:00,229.57000732421875,229.77000427246094,226.41000366210938,227.77000427246094,0,0.0,0.0
2004-08-12 00:00:00+02:00,227.97000122070312,229.25,226.60000610351562,227.35000610351562,0,0.0,0.0
2004-08-13 00:00:00+02:00,227.1999969482422,227.49000549316406,225.97000122070312,226.57000732421875,0,0.0,0.0
2004-08-16 00:00:00+02:00,226.25,228.8300018310547,225.17999267578125,228.74000549316406,0,0.0,0.0
2004-08-17 00:00:00+02:00,228.52999877929688,230.25,228.0500030517578,229.05999755859375,0,0.0,0.0
2004-08-18 00:00:00+02:00,228.88999938964844,229.3000030517578,227.52999877929688,229.16000366210938,0,0.0,0.0
2004-08-19 00:00:00+02:00,228.99000549316406,230.32000732421875,228.99000549316406,229.66000366210938,0,0.0,0.0
2004-08-20 00:00:00+02:00,229.49000549316406,229.5,228.3699951171875,229.08999633789062,0,0.0,0.0
2004-08-23 00:00:00+02:00,229.32000732421875,232.3699951171875,229.32000732421875,232.1699981689453,0,0.0,0.0
2004-08-24 00:00:00+02:00,232.22000122070312,232.9199981689453,231.58999633789062,231.8800048828125,0,0.0,0.0
2004-08-25 00:00:00+02:00,232.38999938964844,232.97000122070312,231.75999450683594,232.55999755859375,0,0.0,0.0
2004-08-26 00:00:00+02:00,232.7899932861328,234.4499969482422,232.7899932861328,234.4499969482422,0,0.0,0.0
2004-08-27 00:00:00+02:00,234.52999877929688,236.24000549316406,234.47000122070312,236.24000549316406,0,0.0,0.0
2004-08-30 00:00:00+02:00,236.1699981689453,236.27999877929688,235.6300048828125,235.88999938964844,0,0.0,0.0
2004-08-31 00:00:00+02:00,235.4600067138672,235.4600067138672,233.55999755859375,233.6300048828125,0,0.0,0.0
2004-09-01 00:00:00+02:00,233.6699981689453,235.47000122070312,233.6699981689453,235.2100067138672,0,0.0,0.0
2004-09-02 00:00:00+02:00,235.08999633789062,236.5399932861328,234.38999938964844,236.11000061035156,0,0.0,0.0
2004-09-03 00:00:00+02:00,236.02000427246094,238.2100067138672,235.52999877929688,237.9499969482422,0,0.0,0.0
2004-09-06 00:00:00+02:00,237.94000244140625,239.05999755859375,237.94000244140625,238.7899932861328,0,0.0,0.0
2004-09-07 00:00:00+02:00,239.0,239.22000122070312,238.19000244140625,238.6699981689453,0,0.0,0.0
2004-09-08 00:00:00+02:00,238.8000030517578,239.25,238.27999877929688,238.60000610351562,0,0.0,0.0
2004-09-09 00:00:00+02:00,238.13999938964844,238.13999938964844,236.27999877929688,237.13999938964844,0,0.0,0.0
2004-09-10 00:00:00+02:00,236.86000061035156,238.4499969482422,236.86000061035156,237.9499969482422,0,0.0,0.0
2004-09-13 00:00:00+02:00,238.41000366210938,240.0399932861328,238.41000366210938,240.0,0,0.0,0.0
2004-09-14 00:00:00+02:00,239.91000366210938,239.91000366210938,238.72000122070312,239.17999267578125,0,0.0,0.0
2004-09-15 00:00:00+02:00,239.1300048828125,240.0399932861328,238.4499969482422,238.6999969482422,0,0.0,0.0
2004-09-16 00:00:00+02:00,238.75,239.91000366210938,238.75,239.75,0,0.0,0.0
2004-09-17 00:00:00+02:00,239.55999755859375,241.7100067138672,239.10000610351562,241.11000061035156,0,0.0,0.0
2004-09-20 00:00:00+02:00,241.10000610351562,241.10000610351562,239.3699951171875,240.25999450683594,0,0.0,0.0
2004-09-21 00:00:00+02:00,240.0500030517578,241.5399932861328,239.89999389648438,241.3699951171875,0,0.0,0.0
2004-09-22 00:00:00+02:00,241.1699981689453,241.75,239.88999938964844,240.00999450683594,0,0.0,0.0
2004-09-23 00:00:00+02:00,239.8300018310547,239.8300018310547,237.72999572753906,238.22000122070312,0,0.0,0.0
2004-09-24 00:00:00+02:00,238.2100067138672,239.13999938964844,237.6199951171875,238.94000244140625,0,0.0,0.0
2004-09-27 00:00:00+02:00,239.11000061035156,239.11000061035156,237.02000427246094,237.3699951171875,0,0.0,0.0
2004-09-28 00:00:00+02:00,237.38999938964844,238.7899932861328,236.75999450683594,238.50999450683594,0,0.0,0.0
2004-09-29 00:00:00+02:00,238.42999267578125,240.0399932861328,238.42999267578125,239.33999633789062,0,0.0,0.0
2004-09-30 00:00:00+02:00,239.24000549316406,240.36000061035156,237.69000244140625,237.74000549316406,0,0.0,0.0
2004-10-01 00:00:00+02:00,237.88999938964844,241.85000610351562,237.88999938964844,241.85000610351562,0,0.0,0.0
2004-10-04 00:00:00+02:00,242.07000732421875,244.5500030517578,242.07000732421875,244.17999267578125,0,0.0,0.0
2004-10-05 00:00:00+02:00,244.1999969482422,245.41000366210938,243.61000061035156,244.38999938964844,0,0.0,0.0
2004-10-06 00:00:00+02:00,244.33999633789062,245.07000732421875,243.61000061035156,244.19000244140625,0,0.0,0.0
2004-10-07 00:00:00+02:00,244.4199981689453,245.57000732421875,243.69000244140625,244.14999389648438,0,0.0,0.0
2004-10-08 00:00:00+02:00,243.77000427246094,245.05999755859375,242.64999389648438,243.07000732421875,0,0.0,0.0
2004-10-11 00:00:00+02:00,243.0800018310547,243.1699981689453,242.1999969482422,242.92999267578125,0,0.0,0.0
2004-10-12 00:00:00+02:00,243.05999755859375,243.05999755859375,240.22000122070312,241.0500030517578,0,0.0,0.0
2004-10-13 00:00:00+02:00,241.35000610351562,243.02000427246094,241.35000610351562,241.60000610351562,0,0.0,0.0
2004-10-14 00:00:00+02:00,241.27999877929688,241.27999877929688,239.8300018310547,239.97000122070312,0,0.0,0.0
2004-10-15 00:00:00+02:00,239.97999572753906,239.97999572753906,238.47000122070312,239.49000549316406,0,0.0,0.0
2004-10-18 00:00:00+02:00,239.38999938964844,239.99000549316406,238.39999389648438,238.77000427246094,0,0.0,0.0
2004-10-19 00:00:00+02:00,238.92999267578125,241.72000122070312,238.92999267578125,241.0500030517578,0,0.0,0.0
2004-10-20 00:00:00+02:00,240.8699951171875,240.8699951171875,237.97999572753906,238.64999389648438,0,0.0,0.0
2004-10-21 00:00:00+02:00,239.13999938964844,240.41000366210938,238.52000427246094,240.05999755859375,0,0.0,0.0
2004-10-22 00:00:00+02:00,239.85000610351562,241.1999969482422,239.7899932861328,239.8699951171875,0,0.0,0.0
2004-10-25 00:00:00+02:00,239.49000549316406,239.49000549316406,235.77000427246094,235.9499969482422,0,0.0,0.0
2004-10-26 00:00:00+02:00,235.89999389648438,237.02999877929688,235.77999877929688,236.64999389648438,0,0.0,0.0
2004-10-27 00:00:00+02:00,236.94000244140625,239.47999572753906,236.94000244140625,239.47999572753906,0,0.0,0.0
2004-10-28 00:00:00+02:00,239.6199951171875,241.58999633789062,239.6199951171875,240.94000244140625,0,0.0,0.0
2004-10-29 00:00:00+02:00,240.80999755859375,241.6699981689453,240.16000366210938,240.3000030517578,0,0.0,0.0
2004-11-01 00:00:00+01:00,240.07000732421875,242.57000732421875,239.97000122070312,242.2899932861328,0,0.0,0.0
2004-11-02 00:00:00+01:00,242.72000122070312,244.5,242.6199951171875,244.5,0,0.0,0.0
2004-11-03 00:00:00+01:00,244.66000366210938,246.0500030517578,244.66000366210938,245.2899932861328,0,0.0,0.0
2004-11-04 00:00:00+01:00,245.0,245.0,243.47000122070312,244.55999755859375,0,0.0,0.0
2004-11-05 00:00:00+01:00,244.77999877929688,247.16000366210938,244.77999877929688,245.89999389648438,0,0.0,0.0
2004-11-08 00:00:00+01:00,245.99000549316406,246.22999572753906,245.1300048828125,245.60000610351562,0,0.0,0.0
2004-11-09 00:00:00+01:00,245.60000610351562,246.0500030517578,245.2100067138672,245.52000427246094,0,0.0,0.0
2004-11-10 00:00:00+01:00,245.6999969482422,246.9199981689453,245.6999969482422,246.0500030517578,0,0.0,0.0
2004-11-11 00:00:00+01:00,246.25,248.41000366210938,245.8800048828125,248.32000732421875,0,0.0,0.0
2004-11-12 00:00:00+01:00,248.52999877929688,249.42999267578125,248.52999877929688,249.1999969482422,0,0.0,0.0
2004-11-15 00:00:00+01:00,249.3300018310547,250.47999572753906,248.44000244140625,248.88999938964844,0,0.0,0.0
2004-11-16 00:00:00+01:00,248.72999572753906,248.94000244140625,246.77000427246094,247.24000549316406,0,0.0,0.0
2004-11-17 00:00:00+01:00,247.38999938964844,249.4499969482422,247.1699981689453,249.4499969482422,0,0.0,0.0
2004-11-18 00:00:00+01:00,249.3300018310547,249.72999572753906,248.5500030517578,249.5,0,0.0,0.0
2004-11-19 00:00:00+01:00,249.64999389648438,250.08999633789062,247.42999267578125,247.61000061035156,0,0.0,0.0
2004-11-22 00:00:00+01:00,247.58999633789062,247.58999633789062,245.2899932861328,246.32000732421875,0,0.0,0.0
2004-11-23 00:00:00+01:00,246.57000732421875,248.2899932861328,246.4600067138672,246.7100067138672,0,0.0,0.0
2004-11-24 00:00:00+01:00,246.6199951171875,247.3800048828125,246.00999450683594,246.39999389648438,0,0.0,0.0
2004-11-25 00:00:00+01:00,246.49000549316406,248.22000122070312,246.49000549316406,248.1699981689453,0,0.0,0.0
2004-11-26 00:00:00+01:00,248.10000610351562,248.10000610351562,247.00999450683594,247.77999877929688,0,0.0,0.0
2004-11-29 00:00:00+01:00,247.6699981689453,249.60000610351562,247.52999877929688,247.52999877929688,0,0.0,0.0
2004-11-30 00:00:00+01:00,247.77000427246094,247.97999572753906,246.14999389648438,246.50999450683594,0,0.0,0.0
2004-12-01 00:00:00+01:00,246.44000244140625,249.47999572753906,246.2100067138672,249.2899932861328,0,0.0,0.0
2004-12-02 00:00:00+01:00,249.6199951171875,250.60000610351562,249.25999450683594,250.32000732421875,0,0.0,0.0
2004-12-03 00:00:00+01:00,250.2100067138672,251.02000427246094,249.0500030517578,249.74000549316406,0,0.0,0.0
2004-12-06 00:00:00+01:00,249.39999389648438,249.39999389648438,247.85000610351562,248.5399932861328,0,0.0,0.0
2004-12-07 00:00:00+01:00,248.72999572753906,250.0800018310547,248.4600067138672,249.44000244140625,0,0.0,0.0
2004-12-08 00:00:00+01:00,249.5,249.5,248.24000549316406,248.97000122070312,0,0.0,0.0
2004-12-09 00:00:00+01:00,248.4199981689453,248.9199981689453,246.50999450683594,247.19000244140625,0,0.0,0.0
2004-12-10 00:00:00+01:00,247.25999450683594,248.44000244140625,247.25999450683594,248.17999267578125,0,0.0,0.0
2004-12-13 00:00:00+01:00,248.13999938964844,250.14999389648438,248.13999938964844,250.0399932861328,0,0.0,0.0
2004-12-14 00:00:00+01:00,250.25,251.10000610351562,249.67999267578125,250.30999755859375,0,0.0,0.0
2004-12-15 00:00:00+01:00,250.27999877929688,251.2100067138672,250.11000061035156,250.17999267578125,0,0.0,0.0
2004-12-16 00:00:00+01:00,250.27999877929688,251.4600067138672,250.27999877929688,251.08999633789062,0,0.0,0.0
2004-12-17 00:00:00+01:00,251.1699981689453,251.60000610351562,248.83999633789062,249.1300048828125,0,0.0,0.0
2004-12-20 00:00:00+01:00,248.91000366210938,250.83999633789062,248.89999389648438,250.2899932861328,0,0.0,0.0
2004-12-21 00:00:00+01:00,250.16000366210938,250.47999572753906,249.55999755859375,249.77000427246094,0,0.0,0.0
2004-12-22 00:00:00+01:00,249.85000610351562,251.4600067138672,249.85000610351562,250.91000366210938,0,0.0,0.0
2004-12-23 00:00:00+01:00,250.8699951171875,251.3699951171875,250.5,250.97999572753906,0,0.0,0.0
2004-12-27 00:00:00+01:00,251.13999938964844,251.27000427246094,250.74000549316406,250.83999633789062,0,0.0,0.0
2004-12-28 00:00:00+01:00,250.97000122070312,251.22000122070312,250.66000366210938,251.08999633789062,0,0.0,0.0
2004-12-29 00:00:00+01:00,251.0399932861328,251.66000366210938,250.25,251.02999877929688,0,0.0,0.0
2004-12-30 00:00:00+01:00,250.9499969482422,251.47000122070312,250.8699951171875,251.02000427246094,0,0.0,0.0
2005-01-03 00:00:00+01:00,251.24000549316406,253.1999969482422,251.24000549316406,252.5500030517578,0,0.0,0.0
2005-01-04 00:00:00+01:00,252.55999755859375,253.8800048828125,252.22000122070312,253.5500030517578,0,0.0,0.0
2005-01-05 00:00:00+01:00,253.44000244140625,253.44000244140625,251.44000244140625,251.85000610351562,0,0.0,0.0
2005-01-06 00:00:00+01:00,251.8800048828125,253.08999633789062,251.8800048828125,253.08999633789062,0,0.0,0.0
2005-01-07 00:00:00+01:00,253.0500030517578,254.72999572753906,252.94000244140625,254.72000122070312,0,0.0,0.0
2005-01-10 00:00:00+01:00,254.89999389648438,255.1999969482422,254.02999877929688,254.6199951171875,0,0.0,0.0
2005-01-11 00:00:00+01:00,254.5,254.72000122070312,252.3300018310547,252.72999572753906,0,0.0,0.0
2005-01-12 00:00:00+01:00,252.89999389648438,253.19000244140625,250.0399932861328,250.7899932861328,0,0.0,0.0
2005-01-13 00:00:00+01:00,251.0399932861328,252.3000030517578,250.8300018310547,251.72999572753906,0,0.0,0.0
2005-01-14 00:00:00+01:00,251.8300018310547,253.30999755859375,251.1199951171875,252.99000549316406,0,0.0,0.0
2005-01-17 00:00:00+01:00,253.0,254.1199951171875,253.0,254.02999877929688,0,0.0,0.0
2005-01-18 00:00:00+01:00,254.27000427246094,254.35000610351562,252.89999389648438,254.27999877929688,0,0.0,0.0
2005-01-19 00:00:00+01:00,254.3699951171875,255.42999267578125,254.3699951171875,254.72999572753906,0,0.0,0.0
2005-01-20 00:00:00+01:00,254.55999755859375,254.55999755859375,252.6300048828125,253.69000244140625,0,0.0,0.0
2005-01-21 00:00:00+01:00,253.47000122070312,253.72999572753906,252.35000610351562,253.4199981689453,0,0.0,0.0
2005-01-24 00:00:00+01:00,253.4499969482422,253.4499969482422,251.66000366210938,253.27999877929688,0,0.0,0.0
2005-01-25 00:00:00+01:00,253.38999938964844,255.16000366210938,252.92999267578125,254.94000244140625,0,0.0,0.0
2005-01-26 00:00:00+01:00,254.9199981689453,255.55999755859375,254.83999633789062,255.02999877929688,0,0.0,0.0
2005-01-27 00:00:00+01:00,255.00999450683594,256.1199951171875,254.6199951171875,256.1199951171875,0,0.0,0.0
2005-01-28 00:00:00+01:00,256.2200012207031,256.6400146484375,254.88999938964844,255.13999938964844,0,0.0,0.0
2005-01-31 00:00:00+01:00,255.39999389648438,257.42999267578125,255.39999389648438,256.8500061035156,0,0.0,0.0
2005-02-01 00:00:00+01:00,256.6600036621094,258.8599853515625,256.54998779296875,258.8599853515625,0,0.0,0.0
2005-02-02 00:00:00+01:00,258.70001220703125,259.739990234375,258.4599914550781,259.6700134277344,0,0.0,0.0
2005-02-03 00:00:00+01:00,259.6099853515625,260.07000732421875,258.989990234375,259.5400085449219,0,0.0,0.0
2005-02-04 00:00:00+01:00,259.6199951171875,262.04998779296875,259.6199951171875,261.9200134277344,0,0.0,0.0
2005-02-07 00:00:00+01:00,262.07000732421875,263.4599914550781,262.07000732421875,263.32000732421875,0,0.0,0.0
2005-02-08 00:00:00+01:00,263.2699890136719,263.94000244140625,262.8800048828125,263.80999755859375,0,0.0,0.0
2005-02-09 00:00:00+01:00,263.8299865722656,264.6099853515625,262.80999755859375,263.3900146484375,0,0.0,0.0
2005-02-10 00:00:00+01:00,263.4100036621094,263.95001220703125,262.7699890136719,263.1300048828125,0,0.0,0.0
2005-02-11 00:00:00+01:00,263.3900146484375,265.5199890136719,263.3900146484375,265.5199890136719,0,0.0,0.0
2005-02-14 00:00:00+01:00,265.6300048828125,265.9599914550781,265.3800048828125,265.9100036621094,0,0.0,0.0
2005-02-15 00:00:00+01:00,265.95001220703125,267.2099914550781,265.6099853515625,266.9700012207031,0,0.0,0.0
2005-02-16 00:00:00+01:00,266.9200134277344,266.9200134277344,264.3999938964844,265.3500061035156,0,0.0,0.0
2005-02-17 00:00:00+01:00,265.30999755859375,266.57000732421875,265.30999755859375,265.6400146484375,0,0.0,0.0
2005-02-18 00:00:00+01:00,265.8299865722656,266.57000732421875,265.55999755859375,266.010009765625,0,0.0,0.0
2005-02-21 00:00:00+01:00,266.1199951171875,266.82000732421875,265.25,265.6600036621094,0,0.0,0.0
2005-02-22 00:00:00+01:00,265.42999267578125,265.45001220703125,262.8699951171875,263.75,0,0.0,0.0
2005-02-23 00:00:00+01:00,263.6300048828125,263.6300048828125,261.0400085449219,262.29998779296875,0,0.0,0.0
2005-02-24 00:00:00+01:00,262.29998779296875,262.75,261.6400146484375,262.1400146484375,0,0.0,0.0
2005-02-25 00:00:00+01:00,262.510009765625,265.1400146484375,262.510009765625,265.1400146484375,0,0.0,0.0
2005-02-28 00:00:00+01:00,265.1300048828125,266.4200134277344,264.25,264.2900085449219,0,0.0,0.0
2005-03-01 00:00:00+01:00,264.4200134277344,266.42999267578125,264.2799987792969,266.25,0,0.0,0.0
2005-03-02 00:00:00+01:00,266.3299865722656,266.3299865722656,264.7900085449219,266.1600036621094,0,0.0,0.0
2005-03-03 00:00:00+01:00,265.989990234375,266.739990234375,265.6000061035156,266.1499938964844,0,0.0,0.0
2005-03-04 00:00:00+01:00,266.29998779296875,267.9100036621094,266.0400085449219,267.9100036621094,0,0.0,0.0
2005-03-07 00:00:00+01:00,267.70001220703125,268.29998779296875,267.1199951171875,267.67999267578125,0,0.0,0.0
2005-03-08 00:00:00+01:00,267.44000244140625,267.44000244140625,265.9599914550781,266.2099914550781,0,0.0,0.0
2005-03-09 00:00:00+01:00,266.1000061035156,266.92999267578125,264.44000244140625,264.5899963378906,0,0.0,0.0
2005-03-10 00:00:00+01:00,264.2799987792969,264.2799987792969,262.20001220703125,262.45001220703125,0,0.0,0.0
2005-03-11 00:00:00+01:00,262.57000732421875,263.8500061035156,262.57000732421875,263.04998779296875,0,0.0,0.0
2005-03-14 00:00:00+01:00,262.9200134277344,263.2699890136719,261.9700012207031,262.6600036621094,0,0.0,0.0
2005-03-15 00:00:00+01:00,262.94000244140625,264.8699951171875,262.94000244140625,264.7900085449219,0,0.0,0.0
2005-03-16 00:00:00+01:00,264.70001220703125,264.70001220703125,260.8900146484375,261.1199951171875,0,0.0,0.0
2005-03-17 00:00:00+01:00,261.2699890136719,261.6700134277344,260.45001220703125,261.1199951171875,0,0.0,0.0
2005-03-18 00:00:00+01:00,261.17999267578125,262.4700012207031,261.17999267578125,261.69000244140625,0,0.0,0.0
2005-03-21 00:00:00+01:00,261.94000244140625,262.3599853515625,260.95001220703125,261.05999755859375,0,0.0,0.0
2005-03-22 00:00:00+01:00,261.2799987792969,261.67999267578125,260.05999755859375,261.54998779296875,0,0.0,0.0
2005-03-23 00:00:00+01:00,261.45001220703125,261.45001220703125,259.3599853515625,260.6600036621094,0,0.0,0.0
2005-03-24 00:00:00+01:00,260.75,262.45001220703125,260.57000732421875,262.1700134277344,0,0.0,0.0
2005-03-29 00:00:00+02:00,262.4100036621094,262.8900146484375,261.0899963378906,262.8900146484375,0,0.0,0.0
2005-03-30 00:00:00+02:00,262.6199951171875,262.6199951171875,261.2099914550781,262.0899963378906,0,0.0,0.0
2005-03-31 00:00:00+02:00,262.3699951171875,263.7099914550781,262.19000244140625,262.19000244140625,0,0.0,0.0
